_id|attr1id|attr1list|attr2id|vendor|of8|color|dept|description|largepicture|price|title|overallqoh|quantityonhandsum|sale|sizelist|style|SHIPPINGSURCHARGE|TOPSELLER|JUSTIN|MEGANPICK|FINDS|SHOECHARGE|exclusive
2739|13033|Black,Green,Pink,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22623-DEFAULT-l.jpg|38|Rockland High Low Tank|19|NULL|Y|XS,S,M,L,XL|J5193-GG|0|NULL|NULL|Y|Y|NULL|Y
2741|13033|Black,Green,Pink,White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22623-DEFAULT-l.jpg|38|Rockland High Low Tank|19|NULL|Y|XS,S,M,L,XL|J5193-GG|0|NULL|NULL|Y|Y|NULL|Y
2743|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|18|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2744|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|18|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2747|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|44|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2748|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|44|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2751|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|22|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2752|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|22|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2755|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|48|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
2756|7344|Pink,Blue|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22988-DEFAULT-l.jpg|48|Sydney Tie Dye Drape Tank|48|NULL|Y|S,M,L,XS|K7417-GG|0|NULL|NULL|N|Y|NULL|Y
3156|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|12|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3157|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|12|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
3159|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|34|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3160|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|34|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3161|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|34|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3164|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|32|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3165|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|32|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3166|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|32|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3169|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|58|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3170|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|58|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3171|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|58|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3174|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|52|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3175|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|52|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3176|12111|Blue|NULL|BRAEVE|NULL|NULL|TOPS|NULL|23069-DEFAULT-l.jpg|48|Windsong Tie Dye Tunic|52|NULL|Y|XS,S,M,L|ED11484VZ-2-EC|0|NULL|NULL|N|Y|NULL|N
3180|9443|Blue|NULL|CLOTH AND STONE|NULL|NULL|TOPS|NULL|22493-DEFAULT-l.jpg|88|Seamed Two Pocket Shirt|7|NULL|Y|S|C2891-549-118|0|NULL|NULL|Y|Y|NULL|Y
3181|9443|Blue|NULL|CLOTH AND STONE|NULL|NULL|TOPS|NULL|22493-DEFAULT-l.jpg|88|Seamed Two Pocket Shirt|7|NULL|Y|S|C2891-549-118|0|NULL|NULL|Y|Y|NULL|Y
3195|12571|White|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22860-DEFAULT-l.jpg|58|Giza Gauze Top|62|NULL|Y|S,M,L|13424|0|Y|NULL|N|Y|NULL|N
3196|12571|White|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22860-DEFAULT-l.jpg|58|Giza Gauze Top|62|NULL|Y|S,M,L|13424|0|Y|NULL|N|Y|NULL|N
3200|12571|White|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22860-DEFAULT-l.jpg|58|Giza Gauze Top|50|NULL|Y|S,M,L|13424|0|Y|NULL|N|Y|NULL|N
3201|12571|White|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22860-DEFAULT-l.jpg|58|Giza Gauze Top|50|NULL|Y|S,M,L|13424|0|Y|NULL|N|Y|NULL|N
3205|12571|White|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22860-DEFAULT-l.jpg|58|Giza Gauze Top|17|NULL|Y|S,M,L|13424|0|Y|NULL|N|Y|NULL|N
3206|12571|White|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22860-DEFAULT-l.jpg|58|Giza Gauze Top|17|NULL|Y|S,M,L|13424|0|Y|NULL|N|Y|NULL|N
3209|12349|Grey|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22869-DEFAULT-l.jpg|68|Open Weave Duster Cardigan|13|NULL|Y|S,M|13493|0|NULL|NULL|N|Y|NULL|N
3210|12349|Grey|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22869-DEFAULT-l.jpg|68|Open Weave Duster Cardigan|13|NULL|Y|S,M|13493|0|NULL|NULL|N|Y|NULL|N
3211|12349|Grey|NULL|MYSTREE|NULL|NULL|TOPS|NULL|22869-DEFAULT-l.jpg|68|Open Weave Duster Cardigan|13|NULL|Y|S,M|13493|0|NULL|NULL|N|Y|NULL|N
3213|1707|White|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22733-DEFAULT-l.jpg|48|Emma Stripe Tank|4|NULL|Y|S,M,L|R64858-RK|0|Y|NULL|N|Y|NULL|Y
3214|1707|White|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22733-DEFAULT-l.jpg|48|Emma Stripe Tank|4|NULL|Y|S,M,L|R64858-RK|0|Y|NULL|N|Y|NULL|Y
3218|1707|White|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22733-DEFAULT-l.jpg|48|Emma Stripe Tank|6|NULL|Y|S,M,L|R64858-RK|0|Y|NULL|N|Y|NULL|Y
3219|1707|White|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22733-DEFAULT-l.jpg|48|Emma Stripe Tank|6|NULL|Y|S,M,L|R64858-RK|0|Y|NULL|N|Y|NULL|Y
245|12352|Pink,Black,Ivory,Red,Grey,Pink|NULL|FREE PEOPLE|REPLENISHABLE|NULL|TOPS|NULL|15831-DEFAULT-l.jpg|20|Galloon Lace Racerback|858|NULL|N|XS,S,M,L,XL|F040O835|0|Y|NULL|N|Y|NULL|N
253|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|13|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
254|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|13|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
257|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|13|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
259|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|44|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
260|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|44|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
263|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|44|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
265|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|44|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
266|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|44|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
269|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|44|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
271|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|32|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
272|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|32|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
275|19|White|NULL|AG|NULL|NULL|TOPS|NULL|20001-DEFAULT-l.jpg|198|Robyn Denim Jacket|32|NULL|Y|XS,S,M,L|SSW4087|0|Y|NULL|N|N|NULL|N
644|12359||NULL|TRUNK||NULL|TOPS|NULL|21861-DEFAULT-l.jpg|58|Cutout Hacci Pullover|4|NULL|Y|M|LT164|0|NULL|NULL|Y|Y|NULL|N
646|12359||NULL|TRUNK||NULL|TOPS|NULL|21861-DEFAULT-l.jpg|58|Cutout Hacci Pullover|4|NULL|Y|M|LT164|0|NULL|NULL|Y|Y|NULL|N
649|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
650|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
653|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|8|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
654|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|8|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
657|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
658|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
661|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
662|12919|Ivory,Pink,Grey,Ivory,Red|NULL|LOVESTITCH|NULL|NULL|TOPS|NULL|21014-DEFAULT-l.jpg|88|Fringe Drape Cardy|4|NULL|Y|S,M,L|IMP-5797-3|0|Y|NULL|N|N|NULL|N
1129|798|Taupe|NULL|BB DAKOTA|NULL|NULL|TOPS|NULL|22514-DEFAULT-l.jpg|98|Braylon Tencel Coat|4|NULL|Y|S,M|BG10924|0|Y|NULL|N|N|NULL|N
1130|798|Taupe|NULL|BB DAKOTA|NULL|NULL|TOPS|NULL|22514-DEFAULT-l.jpg|98|Braylon Tencel Coat|4|NULL|Y|S,M|BG10924|0|Y|NULL|N|N|NULL|N
1537|12567|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22755-DEFAULT-l.jpg|44|Patio Tank|35|NULL|Y|S,M,L|T1823-KC013B|0|Y|NULL|Y|Y|NULL|N
1538|12567|Black|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22755-DEFAULT-l.jpg|44|Patio Tank|35|NULL|Y|S,M,L|T1823-KC013B|0|Y|NULL|Y|Y|NULL|N
1542|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|27|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1544|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|27|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1546|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|93|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1548|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|93|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1550|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|27|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1552|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|27|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1554|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|17|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1556|12568|Red,Blue,White,Black,Orange|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22420-DEFAULT-l.jpg|44|City Mix Tee|17|NULL|N|XS,S,M,L|T1357-KC013B|0|NULL|NULL|N|Y|NULL|N
1558|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|6|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1559|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|6|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1562|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|27|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1563|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|27|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1566|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|13|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1567|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|13|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1570|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|10|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
1571|2780|White|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22766-DEFAULT-l.jpg|89|Artisan Shell|10|NULL|Y|XS,S,M,L|B0546-WC109|0|NULL|NULL|N|N|NULL|N
2249|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|13|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2250|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|13|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2254|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|17|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2255|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|17|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2259|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|5|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2260|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|5|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2264|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|4|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2265|4328|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22657-DEFAULT-l.jpg|68|Verna Double Plaid Cotton Shirt|4|NULL|Y|XS,S,M,L|F65060-F3895-BLL|0|Y|NULL|N|Y|NULL|Y
2269|11752|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22806-DEFAULT-l.jpg|48|Lindsay LS Plaid|8|NULL|Y|S,L|F6507A-F3965-BLL|0|NULL|NULL|Y|Y|NULL|N
2270|11752|Blue|NULL|ALLISON JOY|NULL|NULL|TOPS|NULL|22806-DEFAULT-l.jpg|48|Lindsay LS Plaid|8|NULL|Y|S,L|F6507A-F3965-BLL|0|NULL|NULL|Y|Y|NULL|N
2276|12652|Blue|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22946-DEFAULT-l.jpg|139|Day Trip Vest|11|NULL|Y|XS,S,M,L|V0054-DR017|0|Y|NULL|N|N|NULL|N
2277|12652|Blue|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22946-DEFAULT-l.jpg|139|Day Trip Vest|11|NULL|Y|XS,S,M,L|V0054-DR017|0|Y|NULL|N|N|NULL|N
2282|12652|Blue|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22946-DEFAULT-l.jpg|139|Day Trip Vest|64|NULL|Y|XS,S,M,L|V0054-DR017|0|Y|NULL|N|N|NULL|N
2283|12652|Blue|NULL|SANCTUARY|NULL|NULL|TOPS|NULL|22946-DEFAULT-l.jpg|139|Day Trip Vest|64|NULL|Y|XS,S,M,L|V0054-DR017|0|Y|NULL|N|N|NULL|N
2627|12676|White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22509-DEFAULT-l.jpg|38|Melbourne Tie Dye Tank|31|NULL|Y|S,M,L,XL|K7606T-GG|0|NULL|NULL|N|Y|NULL|Y
2628|12676|White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22509-DEFAULT-l.jpg|38|Melbourne Tie Dye Tank|31|NULL|Y|S,M,L,XL|K7606T-GG|0|NULL|NULL|N|Y|NULL|Y
2632|12676|White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22509-DEFAULT-l.jpg|38|Melbourne Tie Dye Tank|35|NULL|Y|S,M,L,XL|K7606T-GG|0|NULL|NULL|N|Y|NULL|Y
2633|12676|White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22509-DEFAULT-l.jpg|38|Melbourne Tie Dye Tank|35|NULL|Y|S,M,L,XL|K7606T-GG|0|NULL|NULL|N|Y|NULL|Y
2637|12676|White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22509-DEFAULT-l.jpg|38|Melbourne Tie Dye Tank|32|NULL|Y|S,M,L,XL|K7606T-GG|0|NULL|NULL|N|Y|NULL|Y
2638|12676|White|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22509-DEFAULT-l.jpg|38|Melbourne Tie Dye Tank|32|NULL|Y|S,M,L,XL|K7606T-GG|0|NULL|NULL|N|Y|NULL|Y
2642|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|28|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2643|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|28|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2647|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|28|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2648|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|32|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2649|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|32|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2653|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|32|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2654|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|22|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2655|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|22|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
2659|3491|Grey|NULL|PEYTON JENSEN|NULL|NULL|TOPS|NULL|22878-DEFAULT-l.jpg|48|Cove Tie Dye Flyaway Tank|22|NULL|Y|S,M,L|K7455-1-GG|0|NULL|NULL|N|Y|NULL|Y
3095|10631|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22692-DEFAULT-l.jpg|48|Collect Moments V Neck Tee|6|NULL|Y|S,L|J10518-4854|0|NULL|NULL|N|Y|NULL|Y
3098|10631|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22692-DEFAULT-l.jpg|48|Collect Moments V Neck Tee|12|NULL|Y|S,L|J10518-4854|0|NULL|NULL|N|Y|NULL|Y
3099|10631|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22692-DEFAULT-l.jpg|48|Collect Moments V Neck Tee|12|NULL|Y|S,L|J10518-4854|0|NULL|NULL|N|Y|NULL|Y
3100|10631|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22692-DEFAULT-l.jpg|48|Collect Moments V Neck Tee|12|NULL|Y|S,L|J10518-4854|0|NULL|NULL|N|Y|NULL|Y
3103|12743|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22683-DEFAULT-l.jpg|48|Adventure Tank Raglan|9|NULL|Y|L|J10470-5778|0|NULL|NULL|N|Y|NULL|Y
3104|12743|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22683-DEFAULT-l.jpg|48|Adventure Tank Raglan|9|NULL|Y|L|J10470-5778|0|NULL|NULL|N|Y|NULL|Y
3105|12743|White|NULL|JUNK FOOD|NULL|NULL|TOPS|NULL|22683-DEFAULT-l.jpg|48|Adventure Tank Raglan|9|NULL|Y|L|J10470-5778|0|NULL|NULL|N|Y|NULL|Y
